Human.gene.name,Gene.name
IGHV4-28,Ighv3-6
IGHV4-31,Ighv3-6
IGHV4OR15-8,Ighv3-6
IGHV4-39,Ighv3-6
AC135068.2,Ighv3-6
AC233755.1,Ighv3-6
IGHV4-34,Ighv3-6
IGHV4-4,Ighv3-6
IGHV4-59,Ighv3-6
SV2C,Sv2c
IFNA6,Ifna7
IFNA21,Ifna7
IFNA7,Ifna7
IFNA2,Ifna7
IFNA4,Ifna7
IFNA10,Ifna7
IFNA8,Ifna7
IFNA17,Ifna7
IFNA1,Ifna7
IFNA16,Ifna7
IFNA14,Ifna7
IFNA5,Ifna7
IFNA13,Ifna7
PSMA6,Psma6
IFNA6,Ifna11
IFNA21,Ifna11
IFNA7,Ifna11
IFNA2,Ifna11
IFNA4,Ifna11
IFNA10,Ifna11
IFNA8,Ifna11
IFNA17,Ifna11
IFNA1,Ifna11
IFNA16,Ifna11
IFNA14,Ifna11
IFNA5,Ifna11
IFNA13,Ifna11
PCDHGB6,Pcdhgb6
NMRK1,Nmrk1
IFNA6,Ifna6
IFNA21,Ifna6
IFNA7,Ifna6
IFNA2,Ifna6
IFNA4,Ifna6
IFNA10,Ifna6
IFNA8,Ifna6
IFNA17,Ifna6
IFNA1,Ifna6
IFNA16,Ifna6
IFNA14,Ifna6
IFNA5,Ifna6
IFNA13,Ifna6
MAB21L1,Mab21l1
IFNA6,Ifna5
IFNA21,Ifna5
IFNA7,Ifna5
IFNA2,Ifna5
IFNA4,Ifna5
IFNA10,Ifna5
IFNA8,Ifna5
IFNA17,Ifna5
IFNA1,Ifna5
IFNA16,Ifna5
IFNA14,Ifna5
IFNA5,Ifna5
IFNA13,Ifna5
AC244226.1,Ighv9-4
IGHV7-81,Ighv9-4
DLG4,Dlg4
MUC20,Muc20
TIGD4,Tigd4
TAS2R14,Tas2r125
RANBP6,Ranbp6
VSTM5,Vstm5
AC093155.3,Hs2st1
HS2ST1,Hs2st1
TMEM255B,Tmem255b
CDC42SE2,Cdc42se2
ACSS1,Acss1
FMNL3,Fmnl3
TMEM154,Tmem154
TRIM26,Trim26
PHF6,Phf6
CXCL5,Cxcl5
CXCL6,Cxcl5
ZNF787,Zfp787
TUBB2B,Tubb2b
TAS2R14,Tas2r129
TSC22D1,Tsc22d1
LY6E,Ly6e
ARHGEF25,Arhgef25
ARFIP1,Gm37240
CPXCR1,Cpxcr1
PPBP,Ppbp
TAS2R42,Tas2r131
PRRT1,Prrt1
RBBP6,Rbbp6
H2AFB1,H2afb2
H2AFB3,H2afb2
H2AFB2,H2afb2
GAS6,Gas6
INPP4B,Inpp4b
PCDHA2,Pcdha2
GPN1,Gpn1
NYAP2,Nyap2
TNK1,Tnk1
WWP2,Wwp2
IL1A,Il1a
MMGT1,Mmgt2
FAXC,Faxc
FANCG,Fancg
PCDHA10,Pcdha9
ASZ1,Asz1
SPECC1L,Specc1l
SPECC1L-ADORA2A,Specc1l
YBEY,Ybey
CXorf21,5430427O19Rik
MBP,Mbp
MCM3AP,Mcm3ap
ZFAND6,Zfand6
GMPPA,Gmppa
IGHV4-61,Ighv3-8
IGHV4-28,Ighv3-8
IGHV4-31,Ighv3-8
IGHV4OR15-8,Ighv3-8
IGHV4-39,Ighv3-8
AC135068.2,Ighv3-8
AC233755.1,Ighv3-8
IGHV4-34,Ighv3-8
IGHV4-4,Ighv3-8
IGHV4-59,Ighv3-8
OR2W1,Olfr1369-ps1
ERLEC1,Erlec1
PCDHA4,Gm42416
ZNF519,Zfp386
DDR2,Ddr2
ATP2A3,Atp2a3
PCDHAC2,Pcdhac2
IGF1,Igf1
FAM110C,Fam110c
CCDC121,4930548H24Rik
LAMC3,Lamc3
MAD1L1,Mad1l1
NOP53,Nop53
NR0B1,Nr0b1
TP53BP2,Trp53bp2
WNT16,Wnt16
GAMT,Gamt
RUNDC3B,Rundc3b
SLC16A10,Slc16a10
RSPO4,Rspo4
C10orf105,Gm17455
RPS6KA1,Rps6ka1
C21orf58,2610028H24Rik
DYSF,Dysf
PLSCR3,Plscr3
DECR2,Decr2
KAT6B,Kat6b
MYBPHL,Mybphl
TGIF2LY,Tgif2lx2
TGIF2LX,Tgif2lx2
OR2W1,Olfr263
MAGEB4,Mageb4
MAGEB1,Mageb4
MAGEB2,Mageb4
CHN2,Chn2
TGIF2LY,Tgif2lx1
TGIF2LX,Tgif2lx1
KIAA0319,D130043K22Rik
CLSTN1,Clstn1
TRPS1,Trps1
EPHX3,Ephx3
RAET1L,Ulbp1
ULBP3,Ulbp1
ULBP1,Ulbp1
ULBP2,Ulbp1
RAET1G,Ulbp1
ANGPT4,Angpt4
LINS1,Lins1
FBXO30,Fbxo30
CHAC2,Chac2
ASTN2,Astn2
NUB1,Nub1
CLEC4A,Clec4a4
PABPC5,Pabpc5
ASB3,Asb3
GPR75-ASB3,Asb3
GATAD1,Gatad1
IFNA6,Ifna4
IFNA21,Ifna4
IFNA7,Ifna4
IFNA2,Ifna4
IFNA4,Ifna4
IFNA10,Ifna4
IFNA8,Ifna4
IFNA17,Ifna4
IFNA1,Ifna4
IFNA16,Ifna4
IFNA14,Ifna4
IFNA5,Ifna4
IFNA13,Ifna4
PSMG4,Psmg4
SLC17A2,Slc17a2
ACTR10,Actr10
OTUB2,Otub2
RNF7,Gm7075
CDHR5,Cdhr5
PIDD1,Pidd1
AP2B1,Ap2b1
IFNA6,Ifna1
IFNA21,Ifna1
IFNA7,Ifna1
IFNA2,Ifna1
IFNA4,Ifna1
IFNA10,Ifna1
IFNA8,Ifna1
IFNA17,Ifna1
IFNA1,Ifna1
IFNA16,Ifna1
IFNA14,Ifna1
IFNA5,Ifna1
IFNA13,Ifna1
LCK,Lck
ADGRV1,Adgrv1
IFNE,Ifne
PIWIL1,Piwil1
CIB4,Cib4
DSG1,Dsg1c
METTL27,Wbscr27
GPRC5A,Gprc5a
PCDHA1,Gm37013
PCDHB4,Pcdhb9
NODAL,Nodal
NAT8,Nat8
USP7,Usp7
GPR75,Gpr75
BRD4,Brd4
PRCP,Prcp
RCVRN,Rcvrn
SELENOF,Selenof
FOSB,Fosb
PCDHA13,Pcdha12
A3GALT2,A3galt2
MZT2A,Mzt2
MZT2B,Mzt2
PF4V1,Pf4
PF4,Pf4
TRIM32,Trim32
GAS7,Gas7
IGKV1D-33,Igkv11-125
IGKV1-33,Igkv11-125
PA2G4,Pa2g4
VPS54,Vps54
TSPAN9,Tspan9
YME1L1,Yme1l1
USP34,Usp34
IL33,Il33
RBM48,Rbm48
EIF4EBP2,Eif4ebp2
MMACHC,Mmachc
H2AFB1,H2afb3
H2AFB3,H2afb3
H2AFB2,H2afb3
AC116366.3,Rad50
RAD50,Rad50
TRAPPC5,Trappc5
IQCJ,Iqcj
PCDH11Y,Pcdh11x
PCDH11X,Pcdh11x
IQCJ-SCHIP1,Schip1
TAF7,Taf7
PSMD8,Psmd8
RNF32,Rnf32
PCDHA7,Pcdha7
PCDHA9,Pcdha7
NAT8,Nat8f2
CXCL3,Cxcl3
CXCL2,Cxcl3
CXCL1,Cxcl3
PEX1,Pex1
SKP1,Skp1a
AC104109.3,Skp1a
GLP2R,Glp2r
YTHDF3,Ythdf3
PIK3C3,Pik3c3
PCDHGC3,Pcdhgc3
PRR15,Prr15
CNIH1,Cnih1
IGHV4-61,Ighv12-3
IGHV4-28,Ighv12-3
IGHV4-31,Ighv12-3
IGHV4OR15-8,Ighv12-3
IGHV4-39,Ighv12-3
AC135068.2,Ighv12-3
AC233755.1,Ighv12-3
IGHV4-34,Ighv12-3
IGHV4-4,Ighv12-3
IGHV4-59,Ighv12-3
ARV1,Arv1
C21orf2,1810043G02Rik
SCRN1,Scrn1
WNK4,Wnk4
NAT8,Nat8f4
SESTD1,Sestd1
ELMSAN1,Elmsan1
ZNF710,Zfp710
VAT1L,Vat1l
AL139260.3,Mycbp
MYCBP,Mycbp
ADIPOR1,Adipor1
RRM1,Rrm1
PCLO,Pclo
C1orf106,5730559C18Rik
PPP2R2B,Ppp2r2b
EIF4E1B,Eif4e1b
TMC5,Tmc5
TPD52,Tpd52
AC036214.3,Tpd52
FAM89A,Fam89a
DERA,Dera
VIPR2,Vipr2
SLC22A23,Slc22a23
GPRC5D,Gprc5d
GRXCR1,Grxcr1
TBL1Y,Tbl1x
IQCJ-SCHIP1,Gm21949
LRRC20,Lrrc20
HPRT1,Hprt
FMO4,Fmo4
WIPF3,Wipf3
PCDHA3,Pcdha3
PCDHA7,Pcdha8
PCDHA9,Pcdha8
COX6A1,Cox6a1
AHSA2,Ahsa2
PCDHB15,Pcdhb22
FAM110A,Fam110a
ERLIN1,Erlin1
KCNIP3,Kcnip3
PCDHA4,Pcdha4
GNB1,Gnb1
KCNK3,Kcnk3
ARID1B,Arid1b
PHF21B,Phf21b
MXD3,Mxd3
HGFAC,Hgfac
CFH,Cfh
CFHR3,Cfh
SLC22A9,Slc22a19
SLC22A25,Slc22a19
ADGRL4,Adgrl4
FAR2,Far2
DKK2,Dkk2
XKR6,Xkr6
TRIM27,Trim27
RNF224,Rnf224
ATPIF1,Atpif1
NAA35,Naa35
TPRKB,Tprkb
ADAM9,Adam9
DCLRE1B,Dclre1b
CCDC18,Ccdc18
CLEC4A,Clec4b1
AADAT,Aadat
FARP2,Farp2
RALGAPB,Ralgapb
VSX1,Vsx1
WAC,Wac
PCDHB4,Pcdhb5
ZNF260,Zfp260
SPIC,Spic
PCDHGA2,Pcdhga7
PCDHGA3,Pcdhga7
IL1RAPL1,Il1rapl1
STK25,Stk25
PACSIN1,Pacsin1
EPM2A,Epm2a
IGKV5-2,Igkv17-121
EHD2,Ehd2
FAM131B,Fam131b
ERGIC2,Ergic2
ZNF362,Zfp362
FKBPL,Fkbpl
CCDC150,Ccdc150
XYLT2,Xylt2
SMARCB1,Smarcb1
PEX12,Pex12
TCF7,Tcf7
TMEM192,Tmem192
CS,Csl
CCL13,Ccl2
SLC52A3,Slc52a3
TRPM8,Trpm8
UBA3,Uba3
RRM2,Rrm2
CEBPD,Cebpd
CRK,Crk
TMEM68,Tmem68
SMARCA1,Smarca1
NKX2-8,Nkx2-9
EYA4,Eya4
PRDM1,Prdm1
EEF1G,Eef1g
CYTH2,Cyth2
DSG1,Dsg1a
LYRM7,Lyrm7
NDUFV1,Ndufv1
PCDHB6,Pcdhb2
PCDHA6,Pcdha6
PCDHA8,Pcdha6
GMFB,Gmfb
OR6C1,Olfr802
C1orf131,2810004N23Rik
FBXL4,Fbxl4
RRAGC,Rragc
TPST2,Tpst2
CLCN1,Clcn1
TRIM67,Trim67
IGHV2-70,Ighv8-2
IGHV2OR16-5,Ighv8-2
IGHV2-5,Ighv8-2
AC245369.1,Ighv8-2
IGHV2-26,Ighv8-2
VGLL1,Vgll1
BOC,Boc
SCRT2,Scrt2
LGR4,Lgr4
IRS1,Irs1
TAS2R14,Tas2r109
NLRP9,Nlrp9c
OTUD5,Otud5
APOBEC4,Apobec4
TOGARAM2,Fam179a
KLK3,Klk1b11
KLK2,Klk1b11
KLK1,Klk1b11
NAP1L3,Nap1l3
SCT,Sct
GNPAT,Gnpat
C9orf16,1110008P14Rik
CYSRT1,Cysrt1
CRISP1,Crisp4
RGL1,Rgl1
TMEM242,Tmem242
ZNF444,Zfp444
EYA1,Eya1
SPTSSA,CT571245.2
MASP2,Masp2
OR6C6,Olfr804
RNF208,Rnf208
ST7L,St7l
FAM117A,Fam117a
PAIP1,Paip1
UTP23,Utp23
LRRTM3,Lrrtm3
IL24,Il24
CLEC4A,Clec4a2
CIZ1,Ciz1
OR9G4,Olfr1006
IL1B,Il1b
PCDHGB5,Pcdhgb5
CTNNA3,Ctnna3
PCDHB5,Pcdhb4
LDHAL6B,Ldhal6b
RLBP1,Rlbp1
PCDHAC1,Pcdhac1
NAT8,Nat8f1
GSG1,Gsg1
SLC12A7,Slc12a7
MED13L,Med13l
TEKT4,Tekt4
AC145212.1,Tekt4
WDR91,Wdr91
ROBO1,Robo1
BECN1,Becn1
HCLS1,Hcls1
ADORA2A,Adora2a
TARDBP,Tardbp
PCDHGA1,Pcdhga1
PCDHGC4,Pcdhgc5
CD40LG,Cd40lg
SRXN1,Srxn1
RBSN,Rbsn
CCL7,Ccl7
MADD,Madd
KIF24,Kif24
THOC5,Thoc5
CAPN2,Capn2
FAM3C,Fam3c
AL359922.1,Mtap
MTAP,Mtap
MMD2,Mmd2
PSMD14,Psmd14
CLEC3A,Clec3a
ZNF382,Zfp382
PSRC1,Psrc1
RSPO3,Rspo3
CREM,Crem
MED25,Med25
FAM234B,Fam234b
DDX24,Ddx24
TCF15,Tcf15
CYP4A11,Cyp4a12b
CYP4A22,Cyp4a12b
HAUS8,Haus8
SLC7A13,Slc7a13
SLC35C1,Slc35c1
SIT1,Sit1
PRSS51,Prss51
NPFFR1,Npffr1
GALM,Galm
PCDHGA2,Pcdhga6
PCDHGA3,Pcdhga6
TRIM15,Trim15
PCDHGB4,Pcdhgb4
FUNDC2,1700034I23Rik
TMEM176A,Tmem176a
CYP4A11,Cyp4a12a
CYP4A22,Cyp4a12a
EHHADH,Ehhadh
PCDHGA2,Pcdhga4
PCDHGA3,Pcdhga4
ABHD18,Abhd18
PRSS55,Prss55
WDR60,Wdr60
PCDHB4,Pcdhb7
THBS1,Thbs1
PCDHA1,Gm37388
PCDHGB7,Pcdhgb7
DSG1,Dsg1b
SLC25A2,Slc25a2
IGHV1-24,Ighv1-4
AC245369.4,Ighv1-4
LEMD3,Lemd3
HEBP1,Hebp1
UAP1,Uap1
FGF7,Fgf7
CXCL3,Cxcl1
CXCL2,Cxcl1
CXCL1,Cxcl1
CERS3,Cers3
RPS11,Rps11
ALDH5A1,Aldh5a1
PLEKHD1,Plekhd1
MYO9B,Myo9b
MYLK3,Mylk3
CPEB2,Cpeb2
PKP2,Pkp2
CD44,Cd44
FAM227B,Fam227b
COA3,Coa3
ENTPD6,Entpd6
IL1RL2,Il1rl2
SUCLG1,Suclg1
HIRA,Hira
TMEM176B,Tmem176b
FOXE1,Foxe1
PCDHGA8,Pcdhga8
CNTD1,Cntd1
F2RL3,F2rl3
NRXN3,Nrxn3
THOP1,Thop1
TTC7A,Ttc7
IQSEC3,Iqsec3
ATP6V0D2,Atp6v0d2
EGF,Egf
CLDN34,Cldn34c1
RPLP2,Rplp2
PDLIM3,Pdlim3
PLIN4,Plin4
SLC35F6,Slc35f6
DRD4,Drd4
RPF2,Rpf2
GALK2,Galk2
TEPP,Tepp
TAS2R14,Tas2r103
FAM167B,Fam167b
OR3A1,Olfr401
CFAP43,Cfap43
AARD,Aard
TOE1,Toe1
LRRC66,Lrrc66
TRIM75P,Trim75
MAPKBP1,Mapkbp1
THRAP3,Thrap3
C19orf12,1600014C10Rik
PCDHA7,Pcdha11
PCDHA9,Pcdha11
CCNH,Ccnh
TAS2R14,Tas2r140
ADIG,Adig
DSG4,Dsg4
OR6C65,Olfr808
TRIM10,Trim10
IGHV1-24,Ighv1-5
AC245369.4,Ighv1-5
BPNT1,Bpnt1
OR3A1,Olfr402
LY6G6C,Ly6g6c
PRKAR2B,Prkar2b
CDC34,Cdc34b
OR6C76,Olfr809
VDAC1,Vdac1
CDR2,Cdr2
SLC30A8,Slc30a8
C22orf39,2510002D24Rik
COX5B,Cox5b
NFKBIA,Nfkbia
PCDHGA9,Pcdhga9
GSTO1,Gsto1
DEFB113,Defb18
KLK3,Klk1b26
KLK2,Klk1b26
KLK1,Klk1b26
MPIG6B,G6b
RRM2B,Rrm2b
WIPI2,Wipi2
MFSD8,Mfsd8
ARHGAP40,Arhgap40
AP3D1,Ap3d1
MRPL40,Mrpl40
EXOC3L1,Exoc3l
ZNF319,Zfp319
PRKX,Prkx
DEFB110,Defb41
SPDEF,Spdef
TESK2,Tesk2
SH3GLB1,Sh3glb1
GSTO2,Gsto2
C22orf39,Gm28539
ILF2,Ilf2
ZNF146,Zfp146
CCND3,Ccnd3
ZNF883,Zfp287
SGCB,Sgcb
TDRD6,Tdrd6
CCDC115,Ccdc115
DCAF8L2,Pet2
DCAF8L1,Pet2
EVC2,Evc2
RORB,Rorb
RASA1,Rasa1
SOX8,Sox8
IMP4,Imp4
KIAA0895L,4931428F04Rik
KLHL12,Klhl12
SLC32A1,Slc32a1
GALP,Galp
COPS2,Cops2
PCDHB5,Pcdhb6
PLIN5,Plin5
NRP1,Nrp1
ERCC1,Ercc1
PCDHGA2,Pcdhga10
PCDHGA3,Pcdhga10
CYP2J2,Cyp2j5
CSNK2A3,Csnk2a1
CSNK2A1,Csnk2a1
BICRA,Gltscr1
SLC4A1AP,Slc4a1ap
CUX1,Cux1
IRF2,Irf2
NOL3,Nol3
RGS14,Rgs14
SLC25A21,Slc25a21
SNAPIN,Snapin
SMIM10L1,Smim10l1
TRIM60,Trim60
CCL11,Ccl11
POU3F2,Pou3f2
TMEM92,Tmem92
APELA,Apela
SCGB1A1,Scgb1a1
NTNG2,Ntng2
CFTR,Cftr
ACTR5,Actr5
FP565324.1,1700029H14Rik
TRIM62,Trim62
WDR86,Wdr86
CLEC4A,Clec4b2
PAX9,Pax9
AL662899.1,Ly6g6e
LY6G6E,Ly6g6e
OR1A2,Olfr403
OR1A1,Olfr403
ENPP5,Enpp5
MRM2,Mrm2
COX7A1,Cox7a1
STRADB,Stradb
HECW1,Hecw1
OR1A2,Olfr43
OR1A1,Olfr43
LY6G6D,Ly6g6d
MFAP3L,Mfap3l
NUDT1,Nudt1
SLC40A1,Slc40a1
TRH,Trh
IDH2,Idh2
CD3EAP,Cd3eap
LARGE1,Large1
ARHGEF6,Arhgef6
TPCN1,Tpcn1
ACTN2,Actn2
CEACAM3,Ceacam5
CEACAM4,Ceacam5
TRIM40,Trim40
TFAP2D,Tfap2d
ASRGL1,Asrgl1
PHLDA1,Phlda1
IGHV1-24,Ighv15-2
AC245369.4,Ighv15-2
SUPT7L,Supt7l
IGHV1-24,Ighv1-9
AC245369.4,Ighv1-9
OR8K5,Olfr1008
KLK3,Klk1b27
KLK2,Klk1b27
KLK1,Klk1b27
NUDT2,Nudt2
ALDOA,Aldoart2
CCDC107,Ccdc107
ARL6IP5,Arl6ip5
GTDC1,Gtdc1
CXCL3,Cxcl2
CXCL2,Cxcl2
CXCL1,Cxcl2
TMEM144,Tmem144
YWHAE,Ywhae
PLAC1,Plac1
DR1,Dr1
CHST1,Chst1
MAPK3,Mapk3
TNFAIP6,Tnfaip6
IGF2R,Igf2r
LMOD3,Lmod3
EIF3I,Eif3i
NLRP4,Nlrp4a
RAPSN,Rapsn
SLC35B1,Slc35b1
RPL3L,Rpl3l
PPA1,Ppa1
YARS2,Yars2
ATF6B,Atf6b
POU3F1,Pou3f1
CRYGN,Crygn
DMTF1,4932411N23Rik
CCDC122,Ccdc122
MVB12B,Mvb12b
INSM2,Insm2
TTPA,Ttpa
RHBDD1,Rhbdd1
AL512506.3,Lacc1
LACC1,Lacc1
CCL7,Ccl12
PPP4R3CP,4932429P05Rik
BHLHE40,Bhlhe40
SPATA18,Spata18
GEMIN6,Gemin6
POSTN,Postn
HINT1,Hint1
C1orf87,Gm12695
BCKDK,Bckdk
CHCHD3,Chchd3
PSMD7,Psmd7
SALL2,Sall2
ZSCAN5C,Zscan5b
ZSCAN5A,Zscan5b
ZSCAN5B,Zscan5b
RPS16,Rps16
LNPK,Lnpk
PRPF40A,Prpf40a
STRA8,Stra8
KIAA0930,5031439G07Rik
AIF1L,Aif1l
GPX5,Gpx5
SBF2,Sbf2
RNASE2,Ear1
RNASE3,Ear1
FMO1,Fmo1
KCTD8,Kctd8
DEAF1,Deaf1
PPP4R3CP,4930415L06Rik
SRRD,Srrd
C2orf16,4932415D10Rik
CHMP2A,Chmp2a
RUBCN,Rubcn
FAM181B,Fam181b
CCDC177,Ccdc177
EXT1,Ext1
PPP1R16B,Ppp1r16b
FBRS,Fbrs
OR9G1,Olfr1014
CLDN4,Cldn4
AP4B1,Ap4b1
OR9G1,Olfr1013
CGRRF1,Cgrrf1
TPM3,Tpm3
KIAA1161,AI464131
ZNF385B,Zfp385b
LINC01125,4933424G06Rik
MAS1,Mas1
AC005324.4,Zfp286
ZNF286A,Zfp286
ZNF286B,Zfp286
CLDN3,Cldn3
GPR176,Gpr176
GUCD1,Gucd1
FAM184A,Fam184a
ACTR1B,Actr1b
C6orf106,D17Wsu92e
DMRTA1,Dmrta1
PSMA3,Psma3
FSIP1,Fsip1
STKLD1,Stkld1
TFIP11,Tfip11
MAGEB6P1,Mageb2
MAGEB6,Mageb2
GDE1,Gde1
PRMT9,Prmt9
PHYHIPL,Phyhipl
JKAMP,4931417E11Rik
DSG2,Dsg2
ZNF687,Zfp687
SEMA3C,Sema3c
LRRC40,Lrrc40
TRIM31,Trim31
MSI1,Msi1
SLC35A1,Slc35a1
TNFAIP8L1,Tnfaip8l1
PNPLA2,Pnpla2
MYDGF,Mydgf
SCGB2A1,Scgb2a2
SCGB2A2,Scgb2a2
KLF18,Zfp352
CDH10,Cdh10
ENPP4,Enpp4
FNBP4,Fnbp4
PI4KB,Pi4kb
ERBB3,Erbb3
OR6C76,Olfr813
NME4,Nme4
FBXO40,Fbxo40
ZNF541,Zfp541
OR6C70,Olfr814
ATP5G2,Atp5g2
FAM13C,Fam13c
FAM114A2,Fam114a2
UPB1,Upb1
CLDN34,Cldn34c4
RABL2A,Rabl2
RABL2B,Rabl2
TEX43,Tex43
JMJD7-PLA2G4B,Pla2g4b
PLA2G4B,Pla2g4b
STAG3,Stag3
MYOCD,Myocd
RAB3D,Rab3d
CSNK1A1L,Csnk1a1
CSNK1A1,Csnk1a1
ANTXR1,Antxr1
SLC34A2,Slc34a2
FAM198B,Fam198b
CCL7,Ccl8
P2RX2,P2rx2
NLRP9,Nlrp9a
MDM1,Mdm1
OR9G4,Olfr1015
EDDM13,Epp13
ZSCAN10,Zscan10
LMF1,Lmf1
PTPRD,Ptprd
BCL2L15,Bcl2l15
RABIF,Rabif
SNRPD3,Snrpd3
PSME3,Psme3
AP4B1,Gm43064
ODF1,Odf1
ABCB1,Abcb1a
PROM2,Prom2
PYGB,Pygb
PIGG,Pigg
CCDC110,Ccdc110
HSP90B1,Hsp90b1
JMJD7-PLA2G4B,Gm28042
PLA2G4B,Gm28042
SIRPB1,Sirpa
SIRPG,Sirpa
AL049634.2,Sirpa
SIRPA,Sirpa
IRF5,Irf5
PRICKLE2,Prickle2
DPP10,Dpp10
ABCA4,Abca4
GTF3C3,Gtf3c3
ZCCHC9,Zcchc9
GGH,Ggh
GPR25,Gpr25
SUSD6,Susd6
PDE4B,Pde4b
CAMSAP2,Camsap2
JMJD7,Jmjd7
RHEB,Rheb
DOK7,Dok7
POC5,Poc5
RNF39,Rnf39
FYTTD1,Fyttd1
WWOX,Wwox
ADAMTS17,Adamts17
PREP,Prep
SLC6A16,Slc6a16
FAM83D,Fam83d
ADIPOR2,Adipor2
RIT2,Rit2
TNPO3,Tnpo3
LIN28A,Lin28a
ANKDD1B,Ankdd1b
NFIA,Nfia
DCST1,Dcst1
DUXB,Duxbl3
TNNT1,Tnnt1
SLC22A9,Slc22a26
SLC22A25,Slc22a26
DPYSL3,Dpysl3
RING1,Ring1
KLK3,Klk1b21
KLK2,Klk1b21
KLK1,Klk1b21
DIAPH2,Diaph2
GPR17,Gpr17
NPHP4,Nphp4
EPRS,Eprs
IL12A,Il12a
TM2D2,Tm2d2
IARS,Iars
FRMD4B,Frmd4b
RITA1,Rita1
DCST2,Dcst2
UHRF2,Uhrf2
AC140504.1,Mpv17l
MPV17L,Mpv17l
OR10G3,Olfr1513
OR9G1,Olfr1016
LBH,Lbh
CHUK,Chuk
IGHV1-24,Ighv1-12
AC245369.4,Ighv1-12
CCDC34,Ccdc34
LINC01207,BC030870
TRMO,Trmo
MTHFD2L,Mthfd2l
DAZAP1,Dazap1
TICAM1,Ticam1
LARP7,Larp7
IQCD,Iqcd
SYT13,Syt13
KLF15,Klf15
MBOAT2,Mboat2
CALCOCO1,Calcoco1
FBLN1,Fbln1
CLEC6A,Clec4n
PKDCC,Pkdcc
CAPN8,Capn8
MINDY3,Fam188a
TMEM184C,Tmem184c
OR10G3,Olfr1512
KCNAB2,Kcnab2
USB1,Usb1
KCTD11,Kctd11
KLK3,Klk1b22
KLK2,Klk1b22
KLK1,Klk1b22
DHRS7B,Dhrs7b
MSRB1,Msrb1
RASA3,Rasa3
PLEKHA2,Plekha2
C16orf87,4921524J17Rik
FAM122B,Fam122b
DUSP13,Dusp13
RNASE2,Ear10
RNASE3,Ear10
NEPRO,Nepro
ARMC3,Armc3
OR10G2,Olfr1511
MSRA,Msra
OR5AR1,Olfr1019
WDR44,Wdr44
KLK3,Klk1b24
KLK2,Klk1b24
KLK1,Klk1b24
SAMD4A,Samd4
AOC2,Aoc2
MORN3,Morn3
AUTS2,Auts2
TLR4,Tlr4
RIF1,Rif1
KLK3,Klk1b3
KLK2,Klk1b3
KLK1,Klk1b3
KLHL14,Klhl14
PPP1R11,Ppp1r11
AOC3,Aoc3
KLK3,Klk1b16
KLK2,Klk1b16
KLK1,Klk1b16
GTPBP8,Gtpbp8
ARHGEF1,Arhgef1
DNAJC8,Dnajc8
CLMP,Clmp
ASB8,Asb8
KLK3,Klk1b4
KLK2,Klk1b4
KLK1,Klk1b4
UQCR11,Uqcr11
AC005943.1,Uqcr11
RNF26,Gm9008
ITGB1,Itgb1
NXPH2,Nxph2
OR10G2,Olfr1510
NKAIN3,Nkain3
USP46,Usp46
MAGEB6P1,Gm5072
MAGEB6,Gm5072
DHX35,Dhx35
FCER2,Fcer2a
SAMD8,Samd8
MAGEB6P1,Gm8914
MAGEB6,Gm8914
HTRA4,Htra4
ATOH1,Atoh1
OR6C70,Olfr815
C9orf24,1110017D15Rik
CREB3L3,Creb3l3
AL662899.2,Ly6g6f
LY6G6F,Ly6g6f
REXO4,Rexo4
DLG2,Dlg2
ASIC4,Asic4
SLC29A4,Slc29a4
SEL1L3,Sel1l3
ZNF667,Zfp667
CCL1,Ccl1
ESYT2,Esyt2
STK32B,Stk32b
RIMBP2,Rimbp2
EPGN,Epgn
OR8G1,Olfr44
OR8G5,Olfr44
GPX3,Gpx3
C2CD6,Als2cr11
MRPL37,Mrpl37
IGHV1-24,Ighv1-16
AC245369.4,Ighv1-16
SLC16A14,Slc16a14
AC100868.1,Oc90
OC90,Oc90
TBR1,Tbr1
SYNE3,Syne3
GPX6,Gpx6
WDR19,Wdr19
NRDC,Nrd1
OR10AD1,Olfr288
CYP4A11,Cyp4a30b
CYP4A22,Cyp4a30b
IFI27,Ifi27
POLQ,Polq
OR10AD1,Olfr287
OR10D3,Olfr958
HPF1,Hpf1
MED27,Med27
TRAV1-2,Trav1
TRAV1-1,Trav1
CCDC185,Ccdc185
NAE1,Nae1
METTL9,Mettl9
ARL8B,Arl8b
CKMT2,Ckmt2
BOK,Bok
C3orf80,1110032F04Rik
CYTL1,Cytl1
UHRF1,Uhrf1
MMP11,Mmp11
PRDM11,Prdm11
MCTP2,Mctp2
IGSF6,Igsf6
PLAT,Plat
G6PC,G6pc
A2M,A2m
MSC,Msc
TMEM209,Tmem209
SPP2,Spp2
ZNF683,Zfp683
GDPD3,Gdpd3
KCNJ14,Kcnj14
ABHD11,Abhd11
OR4E2,Olfr1509
CHCHD10,Chchd10
UTRN,Utrn
FBXL14,Fbxl14
SAMD12,Samd12
SYT10,Syt10
WNT5B,Wnt5b
EDNRA,Ednra
C22orf15,Gm867
TBC1D20,Tbc1d20
EREG,Ereg
ABHD16A,Abhd16a
NLRP4,Nlrp4f
OR5AP2,Olfr1020
GPT2,Gpt2
JMJD1C,Jmjd1c
COL1A1,Col1a1
SP140,C130026I21Rik
TMEM11,Tmem11
LRP11,Lrp11
PIM2,Pim2
FMO2,Fmo2
AZIN2,Azin2
PFKL,Pfkl
